ID,long,lat,LOCALIDAD,MUNICIPIO,ntl
785,-88.94309155698622,20.755363157803643,holca,kantunil,0.21210342645645142
786,-89.20672944839414,20.46901081195423,mayapan,mayapan,2.6110801696777344
787,-89.5970802,20.9467178,merida,merida,NA
788,-89.61170567164122,20.858310334581162,dzununcan,merida,12.046637535095215
789,-89.89121612978586,20.884450793693087,samahil,samahil,5.1683878898620605
790,-89.4754877,20.7484703,tecoh,tecoh,NA
791,-89.4460196,20.9785579,tixpehual,tixpehual,NA
792,-89.7105256,21.0147763,caucel,merida,NA
793,-89.1034414,21.1588689,cansahcab,cansahcab,NA
794,-89.52471315502466,21.078989935712737,conkal,conkal,4.030197620391846
795,-89.6374954,21.0072718,merida,merida,NA
796,-88.3051744,21.020599700000002,espita,espita,NA
797,-89.6618959,21.2844302,progreso,progreso,NA
798,-89.7330139,20.8922543,uman,uman,NA
799,-89.533939,20.4037045,ticul,ticul,NA
800,-89.66513860443091,20.99052328124457,merida,merida,56.430362701416016
801,-89.6605695,21.2869105,progreso,progreso,NA
802,-89.6605695,21.2869105,progreso,progreso,NA
803,-89.89784062032595,21.026484380488952,hunucma,hunucma,3.0045294761657715
804,-89.2764885,21.110914,motul de carrillo puerto,motul,NA
805,-89.8734418,21.0126719,hunucma,hunucma,NA
806,-89.89156337336124,21.021945243949503,hunucma,hunucma,5.975812911987305
807,-89.0147516,20.9257331,izamal,izamal,NA
808,-89.532789,20.3970298,ticul,ticul,NA
809,-89.02104133369899,20.932397351746964,izamal,izamal,27.351058959960937
810,-89.637858,21.032716,merida,merida,NA
811,-89.2812541,21.0965721,motul de carrillo puerto,motul,NA
812,-89.2812541,21.0965721,motul de carrillo puerto,motul,NA
813,-89.6371345,21.0220706,merida,merida,NA
814,-89.6371345,21.0220706,merida,merida,NA
815,-89.1851141,21.2254538,sinanche,sinanche,NA
816,-89.29859939601198,20.74365111018095,homun,homun,3.0594370365142822
817,-89.2871078818322,20.735570755852528,homun,homun,12.345673561096191
818,-89.3957033,21.0053322,tixkokob,tixkokob,NA
819,-89.3957033,21.0053322,tixkokob,tixkokob,NA
820,-88.31030285650323,20.998451421892977,espita,espita,7.181730270385742
821,-89.89045004263318,20.885047887217112,samahil,samahil,5.1683878898620605
822,-89.9340946847215,20.96645030540155,tetiz,tetiz,8.24928092956543
823,-89.44112471742328,20.809832918161273,acanceh,acanceh,3.1811957359313965
824,-87.93810812718564,20.654121895838905,chemax,chemax,15.577101707458496
825,-89.5562008,20.9509537,kanasin,kanasin,NA
826,-89.39656216481109,20.391407673812246,mani,mani,4.734068393707275
827,-90.0083441,20.5815014,maxcanu,maxcanu,NA
828,-89.61177770155814,20.99463593803099,merida,merida,48.88225555419922
829,-89.7026694,21.0124186,caucel,merida,NA
830,-89.6687036,20.9311377,merida,merida,NA
831,-89.6560815,21.0017796,merida,merida,NA
832,-89.62,20.97,merida,merida,NA
833,-89.6145918,21.0475563,merida,merida,NA
834,-89.58597526580682,20.487100894303644,sacalum,sacalum,2.8699028491973877
835,-88.32084354797057,20.722754163815896,uayma,uayma,3.1825296878814697
836,-88.8264977,20.5474404,yaxcaba,yaxcaba,NA
837,-89.75494319445535,20.875891656108642,uman,uman,17.725069046020508
838,-89.61435750614854,20.98368374129114,merida,merida,43.97610855102539
839,-89.6601218,21.0098173,merida,merida,NA
840,-89.6601218,21.0098173,merida,merida,NA
841,-89.5798232,20.9523844,merida,merida,NA
842,-89.65042937802369,21.06297366349454,merida,merida,25.955265045166016
843,-89.62413007612096,21.034258169398417,merida,merida,52.26891326904297
844,-89.5584047,20.9324486,kanasin,kanasin,NA
845,-89.5232769,20.4005146,ticul,ticul,NA
846,-88.198801,20.7006481,valladolid,valladolid,NA
847,-88.1850986,20.705314,valladolid,valladolid,NA
848,-89.50226600642787,20.38717438273707,pustunich,ticul,0.6496016979217529
849,-89.52264590667279,20.399767394997575,ticul,ticul,7.385162830352783
850,-89.51093154281725,20.37106317596208,pustunich,ticul,6.485500812530518
851,-89.674234,20.97094,merida,merida,NA
852,-88.3059719,21.0106911,espita,espita,NA
853,-89.5318519,20.3975632,ticul,ticul,NA
854,-89.6009889,20.9383867,merida,merida,NA
855,-89.5405719,20.3962476,ticul,ticul,NA
856,-89.359655129844,20.477289003542236,mama,mama,3.7531657218933105
857,-89.71184833145142,20.48296118477631,muna,muna,15.711784362792969
858,-89.6067412,21.2916983,chicxulub (chicxulub puerto),progreso,NA
859,-89.5751223,20.973626,merida,merida,NA
860,-89.5983538,20.9706598,merida,merida,NA
861,-88.9272134,21.2817192,dzilam gonzalez,dzilam gonzalez,NA
862,-89.07807918809642,21.053420130180587,teya,teya,0.8127261400222778
863,-88.52501141369335,20.84314942054561,dzitas,dzitas,5.9833173751831055
864,-88.5364039,20.8408004,dzitas,dzitas,NA
865,-89.5557584,21.0397211,cholul merida,merida,NA
866,-89.46310474551328,20.454572219602298,chapab,chapab,1.4258238077163696
867,-89.0838895,20.472265,cantamayec,cantamayec,NA
868,-89.45859860926197,20.464216905863918,chapab,chapab,2.3719639778137207
869,-87.9415923,20.6611515,chemax,chemax,NA
870,-89.2497431,20.8173969,hocaba,hocaba,NA
871,-89.8750499,21.0151879,hunucma,hunucma,NA
872,-89.86244118048634,21.02261340467648,hunucma,hunucma,9.761316299438477
873,-89.017939,20.9232483,izamal,izamal,NA
874,-89.39528968997251,20.37751756300025,mani,mani,1.5437816381454468
875,-89.68422150675181,20.985506999791376,merida,merida,32.54048156738281
876,-89.2775271,21.1002409,motul de carrillo puerto,motul,NA
877,-89.31008868493582,21.13224453474348,kini,motul,1.9301680326461792
878,-89.2820779,21.1076833,motul de carrillo puerto,motul,NA
879,-89.2820779,21.1076833,motul de carrillo puerto,motul,NA
880,-89.332248,21.0329819,muxupip,muxupip,NA
881,-88.6285785663713,20.868128481502932,quintana roo,quintana roo,2.575984477996826
882,-89.5894138,20.4974133,sacalum,sacalum,NA
883,-89.5900412391072,20.49562197995302,sacalum,sacalum,10.408799171447754
884,-89.00958919453866,20.59707971056158,sotuta,sotuta,8.581615447998047
885,-89.4726018,20.7420348,tecoh,tecoh,NA
886,-88.1915562,20.6928578,valladolid,valladolid,NA
887,-88.1915562,20.6928578,valladolid,valladolid,NA
888,-89.64901191680464,20.98754466654396,merida,merida,57.77812576293945
889,-89.8721095,21.0240316,hunucma,hunucma,NA
890,-89.28519062801108,21.11309971276857,motul de carrillo puerto,motul,11.084173202514648
891,-89.5749887,20.9915277,merida,merida,NA
892,-89.5749887,20.9915277,merida,merida,NA
893,-89.04867018154555,21.24662421812268,dzidzantun,dzidzantun,11.029211044311523
894,-89.31584026974147,21.207586864326725,dzemul,dzemul,5.5048699378967285
895,-89.584374,20.988722,merida,merida,NA
896,-89.28192535362419,21.12706337572968,kini,motul,0.6266865730285645
897,-89.584374,20.988722,merida,merida,NA
898,-89.7537289,20.8772998,uman,uman,NA
899,-88.75113582212647,20.903508390648962,tunkas,tunkas,6.098752021789551
900,-89.614302,20.9955717,merida,merida,NA
901,-89.6143228,20.9959911,merida,merida,NA
902,-89.88564879641457,21.01308575997642,hunucma,hunucma,11.612310409545898
903,-89.2142237,20.7726904,hoctun,hoctun,NA
904,-89.2142237,20.7726904,hoctun,hoctun,NA
905,-89.6751262,20.9858068,merida,merida,NA
906,-88.3042098317581,20.999830398078977,espita,espita,5.995645999908447
907,-88.302646014705,21.008295655873106,espita,espita,17.242626190185547
908,-89.8690617,21.0210349,hunucma,hunucma,NA
909,-89.8691468,21.0216897,hunucma,hunucma,NA
910,-89.713662,20.4855818,muna,muna,NA
911,-89.2820630371813,20.396452931830666,teabo,teabo,4.78513765335083
912,-89.6553049,20.9681013,merida,merida,NA
913,-89.63468861852327,21.012800803644822,merida,merida,37.19453430175781
914,-89.57285506301056,21.021766021126734,merida,merida,49.4975700378418
915,-89.64579816387878,21.03531749333768,merida,merida,62.70021057128906
916,-89.67616004444795,20.96950187692757,merida,merida,65.67832946777344
917,-89.64914,20.976652,merida,merida,NA
918,-89.0147516,20.9257331,izamal,izamal,NA
919,-89.614302,20.9955717,merida,merida,NA
920,-89.6376959,21.0192588,merida,merida,NA
921,-89.6382384,21.0187544,merida,merida,NA
922,-89.6376959,21.0192588,merida,merida,NA
923,-89.39361083095363,20.99630023437945,tixkokob,tixkokob,9.300939559936523
924,-88.93402440182861,21.150605654611677,temax,temax,4.9581475257873535
925,-89.88774005039998,21.02038718350989,hunucma,hunucma,9.105537414550781
926,-89.85357430545969,21.026014876376497,hunucma,hunucma,5.4876861572265625
927,-89.51752181640005,20.38898563809356,pustunich,ticul,1.7480753660202026
928,-88.2067076452699,20.630405843337446,chichimila,chichimila,1.9301981925964355
929,-88.5292129004208,20.843437052520397,dzitas,dzitas,7.320309162139893
930,-89.1998771,20.8627013,hoctun,hoctun,NA
931,-89.5683859,21.0018544,merida,merida,NA
932,-89.5738449,21.0070956,merida,merida,NA
933,-89.68931140586102,21.28092250868514,progreso,progreso,34.38024139404297
934,-89.664134,21.2854737,progreso,progreso,NA
935,-89.664134,21.2854737,progreso,progreso,NA
936,-89.6140047521509,21.291134483055977,chicxulub (chicxulub puerto),progreso,20.825727462768555
937,-89.593370574335,21.29453539766405,chicxulub (chicxulub puerto),progreso,6.374720096588135
938,-89.00480151858054,20.59303974619519,sotuta,sotuta,3.18162202835083
939,-89.11132437634636,20.6101462265818,zavala,sotuta,1.3669404983520508
940,-89.25462292247633,21.3433173039089,telchac puerto,telchac puerto,9.305412292480469
941,-89.546447,20.3935235,ticul,ticul,NA
942,-88.74812636507843,20.901270906258894,tunkas,tunkas,5.8842854499816895
943,-89.7346185,20.8750847,uman,uman,NA
944,-89.70541044872013,20.91749047981654,uman,uman,38.24296569824219
945,-89.7424147,20.876496,uman,uman,NA
946,-89.742399,20.876527,uman,uman,NA
947,-88.18686933929118,20.7025964943619,valladolid,valladolid,20.085933685302734
948,-88.1973684,20.6992691,valladolid,valladolid,NA
949,-89.660089,21.0082461,merida,merida,NA
950,-89.653890483158,21.024125351218554,merida,merida,49.41611099243164
951,-89.59475414566401,21.027869048070983,merida,merida,30.27733039855957
952,-89.614382,20.988564,merida,merida,NA
953,-89.52010812451529,21.074080021755538,conkal,conkal,12.320984840393066
954,-89.29544965757336,20.430713216808822,chumayel,chumayel,4.69937801361084
955,-89.34016548438427,21.166123988687367,kini,motul,0.3252033591270447
956,-89.6305096,21.2911837,progreso,progreso,NA
957,-89.594773,20.993776,merida,merida,NA
958,-89.617448,21.0007198,merida,merida,NA
959,-89.67401511436891,20.996855064592722,merida,merida,37.61143112182617
960,-89.6305096,21.2911837,progreso,progreso,NA
961,-88.1817077,20.6909133,valladolid,valladolid,NA
962,-88.1973684,20.6992691,valladolid,valladolid,NA
963,-89.85999757394082,21.025843545668533,hunucma,hunucma,10.75323486328125
964,-89.5667937,21.0020798,merida,merida,NA
965,-89.64574839843,20.942711177506105,merida,merida,43.95947265625
966,-89.296298,21.0978686,motul de carrillo puerto,motul,NA
967,-89.296298,21.0978686,motul de carrillo puerto,motul,NA
968,-89.28515810055444,21.098899189645348,motul de carrillo puerto,motul,10.597021102905273
969,-89.296298,21.0978686,motul de carrillo puerto,motul,NA
970,-89.296298,21.0978686,motul de carrillo puerto,motul,NA
971,-89.646305,21.006593,merida,merida,NA
972,-89.646305,21.006593,merida,merida,NA
973,-89.646305,21.006593,merida,merida,NA
974,-89.6505175,21.2865407,progreso,progreso,NA
975,-89.6316162,20.9669192,cansahcab,cansahcab,NA
976,-88.88935244799245,21.128912955174417,dzoncauich,dzoncauich,4.558808326721191
977,-89.18003286941578,21.005888244603188,bokoba,bokoba,5.575075149536133
978,-89.6961171,20.915904,uman,uman,NA
979,-89.6961171,20.915904,uman,uman,NA
980,-89.1067617,21.1593879,cansahcab,cansahcab,NA
981,-88.92495146331596,21.278412043964014,dzilam gonzalez,dzilam gonzalez,13.906719207763672
982,-89.95340216345689,20.915929837265686,kinchil,kinchil,2.8554885387420654
983,-89.6675821,20.9325228,merida,merida,NA
984,-89.5865833,20.9476833,merida,merida,NA
985,-88.2757151,21.2995006,panaba,panaba,NA
986,-88.92788925956161,20.122103467423685,peto,peto,9.989840507507324
987,-89.01710348059517,20.59994373441002,sotuta,sotuta,4.276895999908447
988,-89.27818015810007,20.406226641454428,teabo,teabo,4.127925872802734
989,-89.3992817,20.2974348,yotholin,ticul,NA
990,-88.75317810036194,20.9007011184327,tunkas,tunkas,5.393770217895508
991,-89.758063,20.886543,uman,uman,NA
992,-88.20476685033046,20.701781652316864,valladolid,valladolid,14.444449424743652
993,-89.6670583,20.9326127,merida,merida,NA
994,-89.6166728,20.9855466,merida,merida,NA
995,-90.00077523318359,20.586885792866227,maxcanu,maxcanu,9.57211685180664
996,-89.66252157596631,20.939772770214255,merida,merida,39.221580505371094
997,-89.0496385,21.2448247,dzidzantun,dzidzantun,NA
998,-89.2973108313571,20.429704075816673,chumayel,chumayel,4.69937801361084
999,-89.47041511117439,20.747098033989765,tecoh,tecoh,5.349856853485107
1000,-89.46742999375937,20.7384590001266,tecoh,tecoh,2.792318344116211
1001,-89.73171411965241,20.873149156265054,uman,uman,9.453408241271973
1002,-89.36660389500145,20.840854971380846,seye,seye,4.150882244110107
1003,-89.31366686144176,21.212097655083785,dzemul,dzemul,11.731882095336914
1004,-89.47194322955443,20.743251617012916,tecoh,tecoh,6.443052768707275
1005,-89.33552808465967,20.5390609455868,tekit,tekit,11.501039505004883
1006,-89.33441419509697,20.542354337476656,tekit,tekit,6.635239124298096
1007,-89.29136060066493,20.214165560411267,tekax de alvaro obregon,tekax,14.56621265411377
1008,-89.5738449,21.0070956,merida,merida,NA
1009,-89.36552580525864,20.47411692109859,mama,mama,8.672429084777832
1010,-88.9216995,20.1165841,peto,peto,NA
1011,-89.6492592,21.002922,merida,merida,NA
1012,-89.63401971737642,20.99698356539753,merida,merida,54.725643157958984
1013,-89.598552,20.944887,merida,merida,NA
1014,-89.598552,20.944887,merida,merida,NA
1015,-89.65563642540172,21.031198542956577,merida,merida,38.142635345458984
1016,-88.7902346,21.1967866,buctzotz,buctzotz,NA
1017,-88.7902346,21.1967866,buctzotz,buctzotz,NA
1018,-89.4534677,20.4550536,chapab,chapab,NA
1019,-89.46008146549585,20.464493142955664,chapab,chapab,2.3719639778137207
1020,-89.12556926792246,20.928009448211032,kimbila,izamal,5.2239603996276855
1021,-89.5623745,20.9266144,kanasin,kanasin,NA
1022,-89.5621887,20.9271986,kanasin,kanasin,NA
1023,-89.5734933,21.0035765,merida,merida,NA
1024,-88.2706338,21.2946921,panaba,panaba,NA
1025,-89.70619310520736,21.278895981004567,progreso,progreso,16.98188018798828
1026,-88.3147155,21.1524715,sucila,sucila,NA
1027,-88.1650933,21.1565866,tizimin,tizimin,NA
1028,-88.156856,21.1563534,tizimin,tizimin,NA
1029,-89.55567492008595,20.96643628904822,kanasin,kanasin,15.549222946166992
1030,-89.5655773,20.932757,kanasin,kanasin,NA
1031,-89.6042118,20.9854061,merida,merida,NA
1032,-89.69687954835499,20.918284998007405,uman,uman,29.790700912475586
1033,-89.5865833,20.9476833,merida,merida,NA
1034,-89.6515921,21.0049053,merida,merida,NA
1035,-89.5692936,20.9522512,kanasin,kanasin,NA
1036,-89.73914227475683,20.874578507140992,uman,uman,17.51025390625
1037,-89.70211962932984,20.92282203279821,uman,uman,16.36094856262207
1038,-89.629383,21.022475,merida,merida,NA
1039,-89.629383,21.022475,merida,merida,NA
1040,-89.6173593,21.000205,merida,merida,NA
1041,-89.562872,20.9271772,kanasin,kanasin,NA
1042,-89.87726,21.0174364,hunucma,hunucma,NA
1043,-88.2163543,20.6976107,valladolid,valladolid,NA
1044,-89.39110754554794,20.381479327068046,mani,mani,5.3082146644592285
1045,-89.5378232,20.3933276,ticul,ticul,NA
1046,-89.6531291,21.2850547,progreso,progreso,NA
1047,-89.66137534132938,21.284779334647922,progreso,progreso,47.56867218017578
1048,-89.6399279,21.0451415,merida,merida,NA
1049,-89.2854984,21.0947005,motul de carrillo puerto,motul,NA
1050,-89.6010307,20.9382699,merida,merida,NA
1051,-88.16410018451009,21.12609529125892,tizimin,tizimin,3.712202787399292
1052,-88.1451007,21.1554096,tizimin,tizimin,NA
1053,-88.1451007,21.1554096,tizimin,tizimin,NA
1054,-89.6071292,20.9983952,merida,merida,NA
1055,-89.5695899,20.9713052,merida,merida,NA
1056,-89.5695899,20.9713052,merida,merida,NA
1057,-89.36106263242917,20.840846352133994,seye,seye,1.8142375946044922
1058,-89.6985864,20.9149605,uman,uman,NA
1059,-89.6985864,20.9149605,uman,uman,NA
1060,-88.16841011913161,21.155866582429073,tizimin,tizimin,10.531279563903809
1061,-89.68833113345306,20.714135349332533,temozon,abala,0.21749834716320038
1062,-89.6433306,20.9993772,merida,merida,NA
1063,-89.65321470551329,20.97811554555685,merida,merida,49.03155517578125
1064,-89.57602987321363,20.989303171569606,merida,merida,62.50909423828125
1065,-89.630735,21.027048,merida,merida,NA
1066,-89.630735,21.027048,merida,merida,NA
1067,-89.6020655,20.9447172,merida,merida,NA
1068,-89.5672175,20.9296735,kanasin,kanasin,NA
1069,-89.5672175,20.9296735,kanasin,kanasin,NA
1070,-89.1796035,20.7847743,kantunil,kantunil,NA
1071,-89.5697629,20.9774904,merida,merida,NA
1072,-89.58805676868481,20.96195251482109,merida,merida,50.55154037475586
1073,-89.2861786,21.1057793,motul de carrillo puerto,motul,NA
1074,-89.6493909,21.2844977,progreso,progreso,NA
1075,-89.65339821201731,21.28304264967977,progreso,progreso,46.22362518310547
1076,-89.04084764803035,20.078634613660693,tzucacab,tzucacab,4.571751594543457
1077,-89.4074072,21.110508,baca,baca,NA
1078,-89.6119793,21.0107614,merida,merida,NA
1079,-89.04341636317368,20.072520906645792,tzucacab,tzucacab,6.888838291168213
1080,-89.3715175,20.8375577,seye,seye,NA
1081,-89.4592978,20.8117483,acanceh,acanceh,NA
1082,-89.8799016,21.0049102,hunucma,hunucma,NA
1083,-89.45382123464248,20.33357102065973,yotholin,ticul,2.2642910480499268
1084,-89.27493768810652,21.108134300321264,motul de carrillo puerto,motul,10.448623657226562
1085,-89.00750334223775,20.94061096694007,izamal,izamal,4.850674629211426
1086,-89.018234,20.934548,izamal,izamal,NA
1087,-89.2866977,21.0918796,motul de carrillo puerto,motul,NA
1088,-89.47381488238707,20.738070774105868,tecoh,tecoh,5.000691890716553
1089,-89.6112341,21.0137296,merida,merida,NA
1090,-89.6039896,20.9634245,merida,merida,NA
1091,-89.6039896,20.9634245,merida,merida,NA
1092,-89.5639656,20.9402943,kanasin,kanasin,NA
1093,-88.5259821,20.8373714,dzitas,dzitas,NA
1094,-89.3320844,21.0415111,muxupip,muxupip,NA
1095,-89.4106154,20.3180992,oxkutzcab,oxkutzcab,NA
1096,-89.3739882644624,20.838294868106196,seye,seye,10.064225196838379
1097,-89.28699896843109,20.401894704578645,teabo,teabo,4.543026924133301
1098,-89.65622618796674,21.021490712302626,merida,merida,57.14211654663086
1099,-89.56801128952206,21.010707849738623,merida,merida,42.69539260864258
1100,-89.5664148,20.9897432,merida,merida,NA
1101,-88.932078,20.1292168,peto,peto,NA
1102,-89.6703743608828,20.974893721167707,merida,merida,54.7415885925293
1103,-89.592187,20.990827,merida,merida,NA
1104,-89.5930786,20.9911353,merida,merida,NA
1105,-89.6029397,20.9858552,merida,merida,NA
1106,-89.5985362,20.9865309,merida,merida,NA
1107,-89.6200941,20.9978031,merida,merida,NA
1108,-89.6200941,20.9978031,merida,merida,NA
1109,-89.6659712,21.2831485,progreso,progreso,NA
1110,-89.6659712,21.2831485,progreso,progreso,NA
1111,-89.8887143,21.0216834,hunucma,hunucma,NA
1112,-89.6573504,20.9708131,merida,merida,NA
1113,-89.6574497,20.9702994,merida,merida,NA
1114,-89.5946464,21.0225322,merida,merida,NA
1115,-89.6575074,20.9692018,merida,merida,NA
1116,-89.60491117942796,21.036792608886262,merida,merida,44.60427474975586
1117,-89.62890079230695,21.011713464705668,merida,merida,35.9738655090332
1118,-89.6410388,20.9845252,merida,merida,NA
1119,-89.0032825,20.9335489,izamal,izamal,NA
1120,-89.0032825,20.9335489,izamal,izamal,NA
1121,-89.6282799,21.0402743,merida,merida,NA
1122,-89.5744967,21.0014841,merida,merida,NA
1123,-89.62761408931871,20.993579351443415,merida,merida,49.18056869506836
1124,-89.6991001,21.0042515,merida,merida,NA
1125,-89.7008491,21.0049388,merida,merida,NA
1126,-89.7008491,21.0049388,merida,merida,NA
1127,-89.7008491,21.0049388,merida,merida,NA
1128,-89.7087489,21.0056886,merida,merida,NA
1129,-89.7127012,21.007498,merida,merida,NA
1130,-88.94247606224621,21.147513734914632,temax,temax,4.585783958435059
1131,-89.6544003,21.2834305,progreso,progreso,NA
1132,-89.6544003,21.2834305,progreso,progreso,NA
1133,-88.9471532977854,21.151256498415954,temax,temax,5.7338714599609375
1134,-89.65725047820439,21.28436435287437,progreso,progreso,46.31610107421875
1135,-88.9006051,21.3907064,dzilam de bravo,dzilam de bravo,NA
1136,-89.6036308,20.9745157,merida,merida,NA
1137,-88.92332732251482,20.134910981431972,peto,peto,13.779716491699219
1138,-89.53867419427546,20.39193221383271,ticul,ticul,14.00728988647461
1139,-88.1517541,21.1438134,tizimin,tizimin,NA
1140,-88.1408821,21.1379659,tizimin,tizimin,NA
1141,-88.1526627,21.1382777,tizimin,tizimin,NA
1142,-88.8696522,19.9400592,tzucacab,tzucacab,NA
1143,-89.72845289909309,20.892644034254925,uman,uman,22.086896896362305
1144,-87.946018,20.6550679,chemax,chemax,NA
1145,-87.93589213271314,20.648050072078856,chemax,chemax,11.089354515075684
1146,-88.74602409303148,20.90234825765339,tunkas,tunkas,3.4770216941833496
1147,-89.6165678,21.0023233,merida,merida,NA
1148,-89.67987647131878,20.933525476926057,merida,merida,34.30947494506836
1149,-89.64307923842952,20.909286427615342,merida,merida,17.125314712524414
1150,-89.61808415812146,21.024461473617865,merida,merida,42.84897994995117
1151,-89.65838107161046,20.905133497423698,merida,merida,21.78651237487793
1152,-89.27845872269403,20.400247520489895,teabo,teabo,5.375032424926758
1153,-89.6367591,20.9996389,merida,merida,NA
1154,-89.6568584,20.9714062,merida,merida,NA
1155,-88.91686202073794,20.11926480763951,peto,peto,10.103545188903809
1156,-89.28797202012535,20.39838673314682,teabo,teabo,4.543026924133301
1157,-89.3685597,20.4759086,mama,mama,NA
1158,-89.6803542,20.9818064,merida,merida,NA
1159,-89.6397223,20.9848441,merida,merida,NA
1160,-89.6397223,20.9848441,merida,merida,NA
1161,-89.6442375,21.0095964,merida,merida,NA
1162,-89.02266655023203,20.939608707055807,izamal,izamal,9.827032089233398
1163,-88.140106,21.1469697,tizimin,tizimin,NA
1164,-88.48806956712242,20.3412884484367,chikindzonot,chikindzonot,2.263024091720581
1165,-89.604065,20.9762235,merida,merida,NA
1166,-89.6838366,20.9707696,merida,merida,NA
1167,-89.6850064,20.9670402,merida,merida,NA
1168,-89.66634870100154,21.10478681549818,komchen,merida,14.8103609085083
1169,-89.6638733,21.1005279,komchen,merida,NA
1170,-89.4044707,20.2998375,oxkutzcab,oxkutzcab,NA
1171,-89.20289181364657,20.874595285799018,hoctun,hoctun,0.8655824661254883
1172,-89.3412426,20.1945143,kancab,tekax,NA
1173,-89.7338496621037,20.886743161882908,uman,uman,26.79006004333496
1174,-89.35142738446278,20.260751330717014,akil,akil,11.655543327331543
1175,-89.8689493908612,21.012308289885876,hunucma,hunucma,14.716626167297363
1176,-89.630061,21.0042783,merida,merida,NA
1177,-89.69365687894387,21.277856817080085,progreso,progreso,33.81124496459961
1178,-89.6934909,21.2777193,progreso,progreso,NA
1179,-89.36466760461936,20.835985092230818,seye,seye,6.845362186431885
1180,-89.33885447930435,20.53799926233097,tekit,tekit,11.501039505004883
1181,-88.94912613069776,21.150585338792453,temax,temax,4.3036675453186035
1182,-88.21536510031136,20.692855395435263,valladolid,valladolid,23.70513343811035
1183,-89.70444611659266,20.998319591611903,merida,merida,64.00462341308594
1184,-88.94080112112326,21.155620792884843,temax,temax,4.762002944946289
1185,-89.65886471468197,21.282863284889483,progreso,progreso,46.31610107421875
1186,-88.94099558638747,21.148181151504552,temax,temax,7.238792896270752
1187,-89.5274673,20.3912217,ticul,ticul,NA
1188,-89.8781348,21.0151018,hunucma,hunucma,NA
1189,-89.28737192821801,21.091794209386883,motul de carrillo puerto,motul,11.628600120544434
1190,-89.5743331,20.9885708,merida,merida,NA
1191,-89.5757684,20.9891258,merida,merida,NA
1192,-88.16268218555993,21.135065720717847,tizimin,tizimin,7.167123794555664
1193,-88.16710470815458,21.15600975404796,tizimin,tizimin,10.531279563903809
1194,-89.5953899,21.0254424,merida,merida,NA
1195,-89.5953899,21.0254424,merida,merida,NA
1196,-89.5953899,21.0254424,merida,merida,NA
1197,-89.05224053077032,20.076114103738554,tzucacab,tzucacab,13.613783836364746
1198,-90.09655163941802,20.47997798210227,halacho,halacho,1.308813452720642
1199,-90.08343613765615,20.46994246762801,halacho,halacho,5.9034857749938965
1200,-90.0801514,20.4699281,halacho,halacho,NA
1201,-89.8753354,21.0181394,hunucma,hunucma,NA
1202,-89.6069286,20.9399244,merida,merida,NA
1203,-89.6188648,21.0318506,merida,merida,NA
1204,-89.685803,20.967988,merida,merida,NA
1205,-89.6896902,20.9527524,merida,merida,NA
1206,-89.6898314,20.9530849,merida,merida,NA
1207,-89.66221234759502,20.969782979281433,merida,merida,52.09307861328125
1208,-89.71535002420462,20.494109936528528,muna,muna,5.762004375457764
1209,-88.9228321,20.1262672,peto,peto,NA
1210,-89.5311247662032,20.409681136170718,ticul,ticul,11.139166831970215
1211,-89.46468269765884,20.737402204411868,tecoh,tecoh,2.792318344116211
1212,-89.29743639972689,20.435412928798744,chumayel,chumayel,5.689538478851318
1213,-89.5691631,20.9677981,merida,merida,NA
1214,-88.2019846,20.6898472,valladolid,valladolid,NA
1215,-88.9243786,20.1344828,peto,peto,NA
1216,-88.92457540891391,20.13411916387285,peto,peto,13.779716491699219
1217,-89.6895105,20.9514577,merida,merida,NA
1218,-89.6888655,20.9517405,merida,merida,NA
1219,-88.9297074,21.2715092,dzilam gonzalez,dzilam gonzalez,NA
1220,-89.5744055,20.9289891,kanasin,kanasin,NA
1221,-89.5665379,20.9758152,merida,merida,NA
1222,-89.6577433,20.9676033,merida,merida,NA
1223,-89.6199272,21.0389737,merida,merida,NA
1224,-88.92435733467386,20.144054845280344,peto,peto,0.7413046956062317
1225,-89.67447,21.279952,progreso,progreso,NA
1226,-89.6440733,21.283586,progreso,progreso,NA
1227,-89.046912,20.0719367,tunkas,tunkas,NA
1228,-89.5766603,20.987873,merida,merida,NA
1229,-89.39155331695544,21.004729963108904,tixkokob,tixkokob,12.970942497253418
1230,-89.6583834,20.9681471,merida,merida,NA
1231,-89.6346555,21.0034135,merida,merida,NA
1232,-89.62916091531307,20.975699912659522,merida,merida,44.823219299316406
1233,-89.5854836,20.9857376,merida,merida,NA
1234,-89.6224332,21.0400779,merida,merida,NA
1235,-89.6224332,21.0400779,merida,merida,NA
1236,-89.0165331,20.9372924,izamal,izamal,NA
1237,-89.598195,20.9816962,merida,merida,NA
1238,-88.1451588,21.1519017,tizimin,tizimin,NA
1239,-89.38867076210639,20.99863962738601,tixkokob,tixkokob,8.523038864135742
1240,-89.3539888416544,20.272786029243,akil,akil,3.8780269622802734
1241,-89.33999463169121,20.250918571359218,akil,akil,0.9126821160316467
1242,-88.9019586,21.3902778,dzilam de bravo,dzilam de bravo,NA
1243,-89.6094275,21.0213702,merida,merida,NA
1244,-89.3870737491515,20.999923134613596,tixkokob,tixkokob,8.523038864135742
1245,-88.92100737399373,20.125347006589156,peto,peto,18.324459075927734
1246,-89.30252921964255,20.427996324983276,chumayel,chumayel,14.247907638549805
